date,event_name,winner_side,team1_name,team2_name,team1_score,team2_score,match_url,map1_team1_startside,map1_team2_startside,map1_round1_winner,map1_round2_winner,map1_round3_winner,map1_round4_winner,map1_round5_winner,map1_round6_winner,map1_round7_winner,map1_round8_winner,map1_round9_winner,map1_round10_winner,map1_round11_winner,map1_round12_winner,map1_round13_winner,map1_round14_winner,map1_round15_winner,map1_round16_winner,map1_round17_winner,map1_round18_winner,map1_round19_winner,map1_round20_winner,map1_round21_winner,map1_round22_winner,map1_round23_winner,map1_round24_winner,map2_team1_startside,map2_team2_startside,map2_round1_winner,map2_round2_winner,map2_round3_winner,map2_round4_winner,map2_round5_winner,map2_round6_winner,map2_round7_winner,map2_round8_winner,map2_round9_winner,map2_round10_winner,map2_round11_winner,map2_round12_winner,map2_round13_winner,map2_round14_winner,map2_round15_winner,map2_round16_winner,map2_round17_winner,map2_round18_winner,map2_round19_winner,map2_round20_winner,map2_round21_winner,map2_round22_winner,map2_round23_winner,map2_round24_winner,map3_team1_startside,map3_team2_startside,map3_round1_winner,map3_round2_winner,map3_round3_winner,map3_round4_winner,map3_round5_winner,map3_round6_winner,map3_round7_winner,map3_round8_winner,map3_round9_winner,map3_round10_winner,map3_round11_winner,map3_round12_winner,map3_round13_winner,map3_round14_winner,map3_round15_winner,map3_round16_winner,map3_round17_winner,map3_round18_winner,map3_round19_winner,map3_round20_winner,map3_round21_winner,map3_round22_winner,map3_round23_winner,map3_round24_winner
2025-10-01T19:30:00Z,ESL Impact League Season 8 North America,team1,Shimmer,Little Bocks,2.0,0.0,https://www.hltv.org/matches/2386165/-,ct,t,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T17:30:00Z,CCT Season 3 North America Series 2,team1,regain,Money Crew,2.0,1.0,https://www.hltv.org/matches/2386288/-,t,ct,team2,team2,team1,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team2,team2,ct,t,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T17:35:00Z,ESL Impact League Season 8 South America,team2,thekillaz fe,Four Magic fe,0.0,2.0,https://www.hltv.org/matches/2386162/-,ct,t,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team1,team1,team1,team2,team1,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T17:00:00Z,ESL Impact League Season 8 South America,team1,Atrix,Curralzinho,2.0,0.0,https://www.hltv.org/matches/2386161/-,ct,t,,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,,team2,team1,team1,team1,team2,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T14:30:00Z,ESL Impact League Season 8 Europe,team2,Overpeek,Peekaboo,1.0,2.0,https://www.hltv.org/matches/2386158/-,t,ct,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,ct,t,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team1,team1,ct,t,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2
2025-10-01T13:00:00Z,CCT Season 3 Europe Series 8,team1,GUN5,EYEBALLERS,2.0,1.0,https://www.hltv.org/matches/2386266/-,t,ct,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team2,team1,team2,ct,t,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,ct,t,team2,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2
2025-10-01T14:30:00Z,CCT Season 3 Contenders Europe Series 1,team1,QMISTRY,Fire Flux,2.0,0.0,https://www.hltv.org/matches/2386281/-,t,ct,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,ct,t,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T13:00:00Z,Galaxy Battle 2025 Phase 4,team1,500,SPARTA,2.0,1.0,https://www.hltv.org/matches/2386194/-,ct,t,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team2,team1,team1
2025-10-01T14:30:00Z,ESL Impact League Season 8 Europe,team1,NIP Impact,hindsight,2.0,0.0,https://www.hltv.org/matches/2386157/-,ct,t,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team1,team2,team2,team1,team1,t,ct,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T12:40:00Z,CCT Season 3 Europe Series 7,team1,CYBERSHOKE,FAVBET,2.0,1.0,https://www.hltv.org/matches/2386006/-,t,ct,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,ct,t,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2
2025-10-01T13:30:00Z,ESL Pro League Season 22 Stage 1,team2,Legacy,Gentle Mates,0.0,2.0,https://www.hltv.org/matches/2385926/-,ct,t,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,t,ct,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T13:00:00Z,Exort The Proving Grounds Season 5,team2,Tricked,SINNERS,0.0,2.0,https://www.hltv.org/matches/2386350/-,t,ct,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team1,team1,team1,team2,team2,team1,team2,team2,team1,team1,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T12:50:00Z,ESL Pro League Season 22 Stage 1,team1,FURIA,M80,2.0,0.0,https://www.hltv.org/matches/2385925/-,ct,t,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,t,ct,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T10:30:00Z,CCT Season 3 Contenders Europe Series 1,team1,Fire Flux,Y5,2.0,1.0,https://www.hltv.org/matches/2386280/-,ct,t,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team1,team1,team2,team1,team2,t,ct,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2
2025-10-01T10:15:00Z,ESL Pro League Season 22 Stage 1,team1,3DMAX,ENCE,2.0,1.0,https://www.hltv.org/matches/2385924/-,ct,t,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,team1,team2,team2,team1,team2,team1,team2
2025-10-01T10:00:00Z,ESL Pro League Season 22 Stage 1,team1,Astralis,HEROIC,2.0,1.0,https://www.hltv.org/matches/2385923/-,ct,t,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,t,ct,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2
2025-10-01T09:00:00Z,CCT Season 3 Europe Series 7,team1,FAVBET,ESC,2.0,1.0,https://www.hltv.org/matches/2386005/-,ct,t,team2,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team1,team2,t,ct,team1,team1,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team1,team2,team1,team1,team1,team1,team2,team1,team2,team2
2025-10-01T10:40:00Z,Exort The Proving Grounds Season 5,team2,VP.Prodigy,Nexus,0.0,2.0,https://www.hltv.org/matches/2386349/-,ct,t,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T10:00:00Z,Galaxy Battle 2025 Phase 4,team2,Eternal Fire,GUN5,0.0,2.0,https://www.hltv.org/matches/2386193/-,ct,t,team2,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,t,ct,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T10:00:00Z,Winline Insight Season 8,team2,HubaBuba,ARCRED,0.0,2.0,https://www.hltv.org/matches/2386217/-,t,ct,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T10:00:00Z,CCT Season 3 Europe Series 8,team2,Tricked,SINNERS,0.0,2.0,https://www.hltv.org/matches/2386265/-,t,ct,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T07:00:00Z,NODWIN Clutch Series 1 Closed Qualifier,team1,Leo,K27,2.0,1.0,https://www.hltv.org/matches/2386364/-,ct,t,team2,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1
2025-10-01T08:00:00Z,Exort The Proving Grounds Season 5,team2,JiJieHao,TPuDCATb TPu,0.0,2.0,https://www.hltv.org/matches/2386348/-,ct,t,team1,team1,team2,team2,team1,team2,team2,team2,team1,team1,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,ct,t,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T07:30:00Z,ESL Pro League Season 22 Stage 1,team1,G2,Fluxo,2.0,1.0,https://www.hltv.org/matches/2385922/-,ct,t,team2,team2,team2,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team1,team2,team2,t,ct,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2
2025-10-01T07:30:00Z,ESL Pro League Season 22 Stage 1,team1,GamerLegion,B8,2.0,0.0,https://www.hltv.org/matches/2385921/-,t,ct,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,t,ct,team1,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T06:00:00Z,CCT Season 3 Europe Series 7,team2,BetBoom,CYBERSHOKE,0.0,2.0,https://www.hltv.org/matches/2386004/-,t,ct,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team2,team1,team2,team1,team1,team1,team2,team1,team1,ct,t,team2,team2,team1,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T07:00:00Z,CCT Season 3 Europe Series 8,team1,ESC,Mousquetaires,2.0,0.0,https://www.hltv.org/matches/2386264/-,t,ct,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T04:00:00Z,Exort The Proving Grounds Season 5,team2,Betclic,Eternal Fire,1.0,2.0,https://www.hltv.org/matches/2386347/-,t,ct,team2,team2,team1,team2,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team2,ct,t,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team1,ct,t,team1,team2,team2,team2,team1,team1,team2,team1,team2,team2,team2,team1,team1,team2,team2,team1,team1,team2,team2,team2,team1,team1,team2,team2
2025-10-01T04:00:00Z,NODWIN Clutch Series 1 Closed Qualifier,team1,FORZE Reload,Fire Flux,2.0,0.0,https://www.hltv.org/matches/2386363/-,t,ct,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,team1,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T04:00:00Z,United21 League Season 38,team2,Northern Lights,WOPA,0.0,2.0,https://www.hltv.org/matches/2386135/-,ct,t,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T04:00:00Z,CCT Season 3 Europe Series 8,team1,Zero Tenacity,Dziuseppe,2.0,0.0,https://www.hltv.org/matches/2386263/-,t,ct,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team1,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T04:25:46Z,Galaxy Battle 2025 Phase 4,team1,Partizan,CPH Wolves,1.0,0.0,https://www.hltv.org/matches/2386192/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30T18:30:00Z,FERJEE Rush 2025,team1,MIBR,Imperial,3.0,2.0,https://www.hltv.org/matches/2386112/-,t,ct,team2,team2,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1
