match_url,map1_name,map2_name,map3_name
https://www.hltv.org/matches/2381277/-,Inferno,,
https://www.hltv.org/matches/2381178/-,Mirage,,
https://www.hltv.org/matches/2381336/-,Mirage,Dust2,Anubis
https://www.hltv.org/matches/2381171/-,Mirage,,
https://www.hltv.org/matches/2381172/-,Ancient,,
https://www.hltv.org/matches/2381175/-,Dust2,,
https://www.hltv.org/matches/2381174/-,Dust2,,
https://www.hltv.org/matches/2381173/-,Anubis,,
https://www.hltv.org/matches/2381184/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2381150/-,Anubis,,
https://www.hltv.org/matches/2381275/-,Inferno,,
https://www.hltv.org/matches/2381274/-,Inferno,,
https://www.hltv.org/matches/2381148/-,Inferno,,
https://www.hltv.org/matches/2381145/-,Nuke,,
https://www.hltv.org/matches/2381272/-,Anubis,,
https://www.hltv.org/matches/2381149/-,Inferno,,
https://www.hltv.org/matches/2381147/-,Nuke,,
https://www.hltv.org/matches/2381143/-,Dust2,,
https://www.hltv.org/matches/2381183/-,Anubis,Train,Ancient
https://www.hltv.org/matches/2381273/-,Ancient,,
https://www.hltv.org/matches/2381335/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2381144/-,Ancient,,
https://www.hltv.org/matches/2381142/-,Inferno,,
https://www.hltv.org/matches/2381271/-,Mirage,,
https://www.hltv.org/matches/2381270/-,Anubis,,
https://www.hltv.org/matches/2381217/-,Dust2,,
https://www.hltv.org/matches/2381216/-,Ancient,,
https://www.hltv.org/matches/2381219/-,Mirage,,
https://www.hltv.org/matches/2381215/-,Dust2,,
https://www.hltv.org/matches/2381132/-,Train,Dust2,Ancient
https://www.hltv.org/matches/2381220/-,Mirage,,
https://www.hltv.org/matches/2381213/-,Ancient,,
https://www.hltv.org/matches/2381209/-,Nuke,,
https://www.hltv.org/matches/2381210/-,Anubis,,
https://www.hltv.org/matches/2381214/-,Ancient,,
https://www.hltv.org/matches/2381211/-,Ancient,,
https://www.hltv.org/matches/2381218/-,,,
https://www.hltv.org/matches/2381212/-,,,
https://www.hltv.org/matches/2378614/-,Ancient,,
https://www.hltv.org/matches/2381129/-,Anubis,Dust2,Train
https://www.hltv.org/matches/2381235/-,Mirage,,
https://www.hltv.org/matches/2381237/-,Nuke,,
https://www.hltv.org/matches/2379817/-,Dust2,,
https://www.hltv.org/matches/2381238/-,Anubis,,
https://www.hltv.org/matches/2379818/-,Nuke,,
https://www.hltv.org/matches/2381236/-,,,
https://www.hltv.org/matches/2378613/-,Nuke,,
https://www.hltv.org/matches/2378821/-,Ancient,,
https://www.hltv.org/matches/2378820/-,,,
https://www.hltv.org/matches/2380826/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2381261/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2380825/-,Train,Nuke,Anubis
https://www.hltv.org/matches/2381016/-,Anubis,Nuke,Dust2
https://www.hltv.org/matches/2381260/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2381136/-,Ancient,Mirage,Train
https://www.hltv.org/matches/2381182/-,Inferno,Nuke,Ancient
https://www.hltv.org/matches/2381259/-,Nuke,Dust2,Anubis
https://www.hltv.org/matches/2381168/-,Inferno,,
https://www.hltv.org/matches/2381165/-,Anubis,,
https://www.hltv.org/matches/2381166/-,Anubis,,
https://www.hltv.org/matches/2381170/-,Ancient,,
https://www.hltv.org/matches/2381167/-,Inferno,,
https://www.hltv.org/matches/2381169/-,Ancient,,
https://www.hltv.org/matches/2381162/-,Dust2,,
https://www.hltv.org/matches/2381163/-,Dust2,,
https://www.hltv.org/matches/2381139/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2381161/-,Anubis,,
https://www.hltv.org/matches/2381159/-,Inferno,,
https://www.hltv.org/matches/2381160/-,Ancient,,
https://www.hltv.org/matches/2381164/-,Dust2,,
https://www.hltv.org/matches/2381334/-,Mirage,Anubis,Inferno
https://www.hltv.org/matches/2381181/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2381333/-,Nuke,Ancient,Mirage
https://www.hltv.org/matches/2381131/-,Dust2,Train,Nuke
https://www.hltv.org/matches/2381130/-,Mirage,Inferno,Train
https://www.hltv.org/matches/2381128/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2381127/-,Inferno,Mirage,Nuke
https://www.hltv.org/matches/2381015/-,Anubis,Ancient,Mirage
https://www.hltv.org/matches/2381134/-,Anubis,Train,Inferno
https://www.hltv.org/matches/2381014/-,Inferno,Train,Ancient
https://www.hltv.org/matches/2381133/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2380796/-,Anubis,Mirage,Ancient
https://www.hltv.org/matches/2381157/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2381156/-,Dust2,Ancient,Nuke
https://www.hltv.org/matches/2381138/-,Ancient,Dust2,Inferno
https://www.hltv.org/matches/2381137/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2381084/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2381085/-,Anubis,Nuke,Mirage
https://www.hltv.org/matches/2381086/-,Dust2,Train,Inferno
https://www.hltv.org/matches/2381083/-,Ancient,Dust2,Train
https://www.hltv.org/matches/2381080/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2381158/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2381082/-,Ancient,Nuke,Train
https://www.hltv.org/matches/2381079/-,Train,Anubis,Nuke
https://www.hltv.org/matches/2381081/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2381124/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2381123/-,Mirage,Nuke,Dust2
https://www.hltv.org/matches/2381125/-,Dust2,Inferno,Ancient
https://www.hltv.org/matches/2381126/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2381122/-,Train,Nuke,Anubis
https://www.hltv.org/matches/2381119/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2381191/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2381121/-,Ancient,Train,Mirage
https://www.hltv.org/matches/2381120/-,Anubis,Nuke,Inferno
https://www.hltv.org/matches/2381003/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2380794/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2380993/-,Ancient,Mirage,Anubis
https://www.hltv.org/matches/2380983/-,Ancient,Mirage,Inferno
https://www.hltv.org/matches/2381013/-,Ancient,Inferno,Anubis
https://www.hltv.org/matches/2380755/-,Nuke,Inferno,Train
https://www.hltv.org/matches/2380992/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2381002/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2380795/-,Anubis,Nuke,Inferno
https://www.hltv.org/matches/2381012/-,Inferno,Train,Ancient
https://www.hltv.org/matches/2380982/-,Train,Mirage,Ancient
https://www.hltv.org/matches/2381155/-,Nuke,Dust2,Anubis
https://www.hltv.org/matches/2381046/-,Nuke,Ancient,Anubis
https://www.hltv.org/matches/2381026/-,Nuke,Mirage,Inferno
https://www.hltv.org/matches/2381154/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2380754/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2381036/-,Anubis,Mirage,Inferno
https://www.hltv.org/matches/2381045/-,Dust2,Anubis,Nuke
https://www.hltv.org/matches/2381025/-,Dust2,Train,Nuke
https://www.hltv.org/matches/2381075/-,Mirage,Nuke,Dust2
https://www.hltv.org/matches/2381076/-,Inferno,Anubis,Mirage
https://www.hltv.org/matches/2381077/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2381072/-,Nuke,Ancient,Mirage
https://www.hltv.org/matches/2381073/-,Nuke,Dust2,Mirage
https://www.hltv.org/matches/2381035/-,,,
https://www.hltv.org/matches/2381078/-,Train,Anubis,Dust2
https://www.hltv.org/matches/2381118/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2381065/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2381068/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2381074/-,Dust2,Train,Ancient
https://www.hltv.org/matches/2381063/-,Train,Anubis,Mirage
https://www.hltv.org/matches/2381070/-,Ancient,Dust2,Anubis
https://www.hltv.org/matches/2381117/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2381071/-,,,
https://www.hltv.org/matches/2381116/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2381066/-,Train,Inferno,Dust2
https://www.hltv.org/matches/2381064/-,Anubis,Mirage,Nuke
https://www.hltv.org/matches/2380132/-,Anubis,Nuke,Mirage
https://www.hltv.org/matches/2381112/-,Nuke,Anubis,Inferno
https://www.hltv.org/matches/2381115/-,,,
https://www.hltv.org/matches/2381067/-,,,
https://www.hltv.org/matches/2381114/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2381069/-,Anubis,Ancient,Mirage
https://www.hltv.org/matches/2381111/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2381113/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2380793/-,Inferno,Ancient,Nuke
https://www.hltv.org/matches/2381001/-,Train,Ancient,Anubis
https://www.hltv.org/matches/2381011/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2380981/-,Train,Mirage,Ancient
https://www.hltv.org/matches/2380991/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2381000/-,Dust2,Anubis,Nuke
https://www.hltv.org/matches/2381109/-,Anubis,Inferno,Ancient
https://www.hltv.org/matches/2380753/-,Ancient,Mirage,Train
https://www.hltv.org/matches/2381110/-,Train,Dust2,Nuke
https://www.hltv.org/matches/2380980/-,Dust2,Train,Mirage
https://www.hltv.org/matches/2380133/-,Nuke,Dust2,Mirage
https://www.hltv.org/matches/2381108/-,Inferno,Dust2,Ancient
https://www.hltv.org/matches/2381103/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2380990/-,Train,Dust2,Ancient
https://www.hltv.org/matches/2381106/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2381010/-,Train,Inferno,Anubis
https://www.hltv.org/matches/2381009/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2380752/-,Ancient,Inferno,Anubis
https://www.hltv.org/matches/2381105/-,Anubis,Inferno,Nuke
https://www.hltv.org/matches/2380999/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2380979/-,Mirage,Train,Anubis
https://www.hltv.org/matches/2381107/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2380989/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2381104/-,Inferno,Anubis,Train
https://www.hltv.org/matches/2380792/-,Anubis,Dust2,Ancient
https://www.hltv.org/matches/2381044/-,Anubis,Ancient,Nuke
https://www.hltv.org/matches/2380751/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2380988/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2381034/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2380978/-,Mirage,Nuke,Ancient
https://www.hltv.org/matches/2380998/-,Mirage,Dust2,Train
https://www.hltv.org/matches/2381024/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2381008/-,Inferno,Train,Dust2
https://www.hltv.org/matches/2381023/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2381043/-,Dust2,Ancient,Anubis
https://www.hltv.org/matches/2381033/-,,,
https://www.hltv.org/matches/2381031/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2381041/-,Ancient,Anubis,Mirage
https://www.hltv.org/matches/2381021/-,Mirage,Inferno,Train
https://www.hltv.org/matches/2381022/-,Ancient,Nuke,
https://www.hltv.org/matches/2381032/-,Inferno,Nuke,Mirage
https://www.hltv.org/matches/2381042/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2381062/-,Train,Inferno,Ancient
https://www.hltv.org/matches/2381056/-,Anubis,Dust2,Nuke
https://www.hltv.org/matches/2381061/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2381060/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2381055/-,Nuke,Dust2,Train
https://www.hltv.org/matches/2381057/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2381058/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2381101/-,Mirage,Ancient,Train
https://www.hltv.org/matches/2381054/-,Nuke,Ancient,Dust2
https://www.hltv.org/matches/2381141/-,Anubis,Mirage,Dust2
https://www.hltv.org/matches/2381102/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2381100/-,Nuke,Mirage,Train
https://www.hltv.org/matches/2381051/-,Dust2,Ancient,Anubis
https://www.hltv.org/matches/2381050/-,Mirage,Nuke,Dust2
https://www.hltv.org/matches/2381049/-,Inferno,Ancient,
https://www.hltv.org/matches/2381140/-,Mirage,Nuke,Anubis
https://www.hltv.org/matches/2381048/-,Ancient,Mirage,Anubis
https://www.hltv.org/matches/2381059/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2381047/-,Mirage,Dust2,Anubis
https://www.hltv.org/matches/2381096/-,Nuke,Anubis,Inferno
https://www.hltv.org/matches/2381053/-,,,
https://www.hltv.org/matches/2381097/-,Mirage,Inferno,Nuke
https://www.hltv.org/matches/2381098/-,Anubis,Mirage,Ancient
https://www.hltv.org/matches/2381095/-,Dust2,Nuke,Mirage
https://www.hltv.org/matches/2380987/-,Anubis,Ancient,Inferno
https://www.hltv.org/matches/2380977/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2380130/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2380997/-,Anubis,Dust2,Inferno
https://www.hltv.org/matches/2381093/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2381007/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2380791/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2381091/-,Ancient,Train,Nuke
https://www.hltv.org/matches/2381092/-,Ancient,Nuke,Dust2
https://www.hltv.org/matches/2381094/-,Mirage,Dust2,Anubis
https://www.hltv.org/matches/2380986/-,Inferno,Anubis,Dust2
https://www.hltv.org/matches/2380131/-,Inferno,Nuke,Ancient
https://www.hltv.org/matches/2380976/-,Train,Mirage,Ancient
https://www.hltv.org/matches/2380973/-,Mirage,Inferno,Anubis
https://www.hltv.org/matches/2380996/-,Ancient,Nuke,Anubis
https://www.hltv.org/matches/2381099/-,,,
https://www.hltv.org/matches/2381088/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2381089/-,Anubis,Dust2,Ancient
https://www.hltv.org/matches/2380790/-,Inferno,Ancient,Train
https://www.hltv.org/matches/2381090/-,Dust2,Anubis,Inferno
https://www.hltv.org/matches/2381005/-,Anubis,Mirage,Dust2
https://www.hltv.org/matches/2380975/-,Ancient,Nuke,Anubis
https://www.hltv.org/matches/2380995/-,Mirage,Train,Anubis
https://www.hltv.org/matches/2380985/-,Mirage,Train,Ancient
https://www.hltv.org/matches/2381040/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2381030/-,Ancient,Nuke,
https://www.hltv.org/matches/2380972/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2381004/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2380974/-,Mirage,Nuke,Ancient
https://www.hltv.org/matches/2380984/-,Inferno,Dust2,Ancient
https://www.hltv.org/matches/2380994/-,Nuke,Ancient,Dust2
https://www.hltv.org/matches/2381020/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2381029/-,Mirage,Inferno,Train
https://www.hltv.org/matches/2381039/-,Ancient,Mirage,Anubis
https://www.hltv.org/matches/2381038/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2381018/-,Ancient,Nuke,Anubis
https://www.hltv.org/matches/2381017/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2381028/-,Ancient,Inferno,Mirage
https://www.hltv.org/matches/2381027/-,Nuke,Mirage,Ancient
https://www.hltv.org/matches/2380957/-,Dust2,Nuke,Anubis
https://www.hltv.org/matches/2380959/-,Anubis,Dust2,Nuke
https://www.hltv.org/matches/2380956/-,Mirage,Train,Ancient
https://www.hltv.org/matches/2380968/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2380964/-,Dust2,Ancient,Anubis
https://www.hltv.org/matches/2380969/-,Train,Anubis,Dust2
https://www.hltv.org/matches/2380965/-,,,
https://www.hltv.org/matches/2380963/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2380949/-,Nuke,Train,Ancient
https://www.hltv.org/matches/2380906/-,Ancient,Train,Mirage
https://www.hltv.org/matches/2380945/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2380953/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2380907/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2381052/-,,,
https://www.hltv.org/matches/2380960/-,Anubis,Mirage,Nuke
https://www.hltv.org/matches/2380967/-,Train,Anubis,Ancient
https://www.hltv.org/matches/2380954/-,Ancient,Inferno,Train
https://www.hltv.org/matches/2380955/-,Inferno,Nuke,Mirage
https://www.hltv.org/matches/2380962/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2380958/-,Ancient,Anubis,Mirage
https://www.hltv.org/matches/2380966/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2380903/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2380941/-,,,
https://www.hltv.org/matches/2380902/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2380948/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2380940/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2380944/-,Inferno,Ancient,Nuke
https://www.hltv.org/matches/2380952/-,Inferno,Nuke,Anubis
https://www.hltv.org/matches/2380915/-,Nuke,Inferno,Anubis
https://www.hltv.org/matches/2380923/-,Anubis,Dust2,Inferno
https://www.hltv.org/matches/2380898/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2380919/-,Nuke,Anubis,Mirage
https://www.hltv.org/matches/2380947/-,Inferno,Dust2,Nuke
https://www.hltv.org/matches/2380788/-,Train,Anubis,Nuke
https://www.hltv.org/matches/2380899/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2380911/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2380951/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2380961/-,,,
https://www.hltv.org/matches/2380943/-,Ancient,Mirage,Dust2
https://www.hltv.org/matches/2380918/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2380914/-,Anubis,Ancient,Inferno
https://www.hltv.org/matches/2380922/-,Dust2,Train,Ancient
https://www.hltv.org/matches/2380910/-,Dust2,Nuke,Anubis
https://www.hltv.org/matches/2381087/-,,,
https://www.hltv.org/matches/2380938/-,Dust2,Mirage,Anubis
https://www.hltv.org/matches/2380950/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2380946/-,Ancient,Nuke,Mirage
https://www.hltv.org/matches/2380970/-,Inferno,Dust2,Anubis
https://www.hltv.org/matches/2380971/-,Train,Ancient,Mirage
https://www.hltv.org/matches/2380942/-,Nuke,Ancient,Anubis
https://www.hltv.org/matches/2380933/-,Ancient,Dust2,Anubis
https://www.hltv.org/matches/2380917/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2380921/-,Ancient,Mirage,Dust2
https://www.hltv.org/matches/2380909/-,Nuke,Anubis,Train
https://www.hltv.org/matches/2380913/-,Inferno,Dust2,Train
https://www.hltv.org/matches/2380916/-,Ancient,Mirage,Anubis
https://www.hltv.org/matches/2380939/-,,,
https://www.hltv.org/matches/2380929/-,Inferno,Dust2,Ancient
https://www.hltv.org/matches/2380925/-,Ancient,Dust2,Anubis
https://www.hltv.org/matches/2380924/-,Mirage,Inferno,Anubis
https://www.hltv.org/matches/2380908/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2380928/-,Anubis,Inferno,Ancient
https://www.hltv.org/matches/2380912/-,Nuke,Anubis,Dust2
https://www.hltv.org/matches/2380920/-,Anubis,Train,Ancient
https://www.hltv.org/matches/2380932/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2380787/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2380859/-,Nuke,,
https://www.hltv.org/matches/2380937/-,Inferno,Train,Nuke
https://www.hltv.org/matches/2380853/-,Dust2,,
https://www.hltv.org/matches/2380931/-,Inferno,Anubis,Mirage
https://www.hltv.org/matches/2380935/-,Nuke,Dust2,Mirage
https://www.hltv.org/matches/2380936/-,Train,Inferno,Anubis
https://www.hltv.org/matches/2380934/-,Anubis,Dust2,Inferno
https://www.hltv.org/matches/2380927/-,Ancient,Train,Inferno
https://www.hltv.org/matches/2380930/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2380505/-,Anubis,,
https://www.hltv.org/matches/2380504/-,Nuke,,
https://www.hltv.org/matches/2380508/-,Anubis,,
https://www.hltv.org/matches/2380926/-,Ancient,Anubis,Mirage
https://www.hltv.org/matches/2380509/-,Inferno,,
https://www.hltv.org/matches/2380510/-,Ancient,,
https://www.hltv.org/matches/2380497/-,Train,,
https://www.hltv.org/matches/2380501/-,Nuke,,
https://www.hltv.org/matches/2380905/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2380498/-,Nuke,,
https://www.hltv.org/matches/2380502/-,Dust2,,
https://www.hltv.org/matches/2380503/-,Anubis,,
https://www.hltv.org/matches/2380538/-,Nuke,,
https://www.hltv.org/matches/2380530/-,Ancient,,
https://www.hltv.org/matches/2380537/-,Ancient,,
https://www.hltv.org/matches/2380535/-,Inferno,,
https://www.hltv.org/matches/2380527/-,Nuke,,
https://www.hltv.org/matches/2380529/-,Mirage,,
https://www.hltv.org/matches/2380900/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2380901/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2379557/-,,,
https://www.hltv.org/matches/2379552/-,,,
https://www.hltv.org/matches/2380772/-,Train,Ancient,Mirage
https://www.hltv.org/matches/2380786/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2380773/-,Nuke,Mirage,Ancient
https://www.hltv.org/matches/2380897/-,Train,Inferno,Dust2
https://www.hltv.org/matches/2380785/-,Anubis,Ancient,Train
https://www.hltv.org/matches/2380603/-,Inferno,Mirage,Nuke
https://www.hltv.org/matches/2380896/-,Nuke,Mirage,Ancient
https://www.hltv.org/matches/2380784/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2380821/-,Dust2,,
https://www.hltv.org/matches/2380822/-,Dust2,,
https://www.hltv.org/matches/2380823/-,Anubis,,
https://www.hltv.org/matches/2380824/-,Anubis,,
https://www.hltv.org/matches/2380818/-,Anubis,,
https://www.hltv.org/matches/2380820/-,Inferno,,
https://www.hltv.org/matches/2380815/-,Inferno,,
https://www.hltv.org/matches/2380817/-,Ancient,,
https://www.hltv.org/matches/2380814/-,Ancient,,
https://www.hltv.org/matches/2380811/-,Dust2,,
https://www.hltv.org/matches/2380816/-,Ancient,,
https://www.hltv.org/matches/2380813/-,Mirage,,
https://www.hltv.org/matches/2380863/-,Inferno,Anubis,Ancient
https://www.hltv.org/matches/2380852/-,Ancient,,
https://www.hltv.org/matches/2380851/-,Anubis,,
https://www.hltv.org/matches/2380860/-,Dust2,,
https://www.hltv.org/matches/2380846/-,Inferno,,
https://www.hltv.org/matches/2380847/-,Dust2,,
https://www.hltv.org/matches/2380848/-,Mirage,,
https://www.hltv.org/matches/2380789/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2380494/-,Ancient,,
https://www.hltv.org/matches/2380492/-,Ancient,,
https://www.hltv.org/matches/2380493/-,Ancient,,
https://www.hltv.org/matches/2380491/-,Mirage,,
https://www.hltv.org/matches/2380487/-,Dust2,,
https://www.hltv.org/matches/2380483/-,Mirage,,
https://www.hltv.org/matches/2380484/-,Inferno,,
https://www.hltv.org/matches/2380485/-,Dust2,,
https://www.hltv.org/matches/2380486/-,Nuke,,
https://www.hltv.org/matches/2380525/-,Dust2,,
https://www.hltv.org/matches/2380517/-,Nuke,,
https://www.hltv.org/matches/2380518/-,Ancient,,
https://www.hltv.org/matches/2380515/-,,,
https://www.hltv.org/matches/2380523/-,,,
https://www.hltv.org/matches/2380604/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2380449/-,Ancient,,
https://www.hltv.org/matches/2380770/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2380771/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2380441/-,Nuke,,
https://www.hltv.org/matches/2380783/-,Train,Mirage,Anubis
https://www.hltv.org/matches/2380782/-,Train,Ancient,Inferno
https://www.hltv.org/matches/2380809/-,Dust2,,
https://www.hltv.org/matches/2380810/-,Train,,
https://www.hltv.org/matches/2380804/-,Inferno,,
https://www.hltv.org/matches/2380807/-,Mirage,,
https://www.hltv.org/matches/2380861/-,Anubis,Ancient,Dust2
https://www.hltv.org/matches/2380806/-,Ancient,,
https://www.hltv.org/matches/2380808/-,Mirage,,
https://www.hltv.org/matches/2380797/-,Ancient,,
https://www.hltv.org/matches/2380803/-,Mirage,,
https://www.hltv.org/matches/2380799/-,Dust2,,
https://www.hltv.org/matches/2380802/-,Ancient,,
https://www.hltv.org/matches/2380800/-,Dust2,,
https://www.hltv.org/matches/2380801/-,Ancient,,
https://www.hltv.org/matches/2380862/-,Train,Dust2,Ancient
https://www.hltv.org/matches/2379509/-,Nuke,,
https://www.hltv.org/matches/2379503/-,Dust2,,
https://www.hltv.org/matches/2380882/-,Dust2,,
https://www.hltv.org/matches/2380880/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2380881/-,Inferno,Dust2,Anubis
https://www.hltv.org/matches/2380129/-,Ancient,Dust2,Inferno
https://www.hltv.org/matches/2380876/-,Ancient,Dust2,Anubis
https://www.hltv.org/matches/2380879/-,Nuke,Ancient,Anubis
https://www.hltv.org/matches/2380878/-,Mirage,Anubis,Dust2
https://www.hltv.org/matches/2380877/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2380128/-,Inferno,Dust2,Nuke
https://www.hltv.org/matches/2380872/-,Anubis,,
https://www.hltv.org/matches/2380868/-,Ancient,,
https://www.hltv.org/matches/2380873/-,Ancient,,
https://www.hltv.org/matches/2380869/-,Mirage,,
https://www.hltv.org/matches/2380871/-,Mirage,,
https://www.hltv.org/matches/2380875/-,Train,,
https://www.hltv.org/matches/2380874/-,Anubis,,
https://www.hltv.org/matches/2380870/-,Nuke,,
https://www.hltv.org/matches/2380127/-,Ancient,Anubis,Dust2
https://www.hltv.org/matches/2380661/-,Inferno,,
https://www.hltv.org/matches/2380654/-,Ancient,,
https://www.hltv.org/matches/2379707/-,Inferno,,
https://www.hltv.org/matches/2380865/-,Anubis,Dust2,Mirage
https://www.hltv.org/matches/2379702/-,Mirage,,
https://www.hltv.org/matches/2380126/-,Mirage,Dust2,Train
https://www.hltv.org/matches/2380767/-,Mirage,Train,Ancient
https://www.hltv.org/matches/2380883/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2380125/-,Ancient,Inferno,Dust2
https://www.hltv.org/matches/2380124/-,Anubis,Ancient,Inferno
https://www.hltv.org/matches/2380418/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2380123/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2380417/-,Inferno,Ancient,Anubis
https://www.hltv.org/matches/2380122/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2380416/-,Dust2,Mirage,Anubis
https://www.hltv.org/matches/2380750/-,Nuke,Inferno,Train
https://www.hltv.org/matches/2380858/-,Mirage,Inferno,Anubis
https://www.hltv.org/matches/2380247/-,Nuke,Inferno,Dust2
https://www.hltv.org/matches/2380856/-,Mirage,Ancient,Anubis
